,MLS #,Address,City,# Bed,# Bth,Yr Blt,Acres,SqFt,$/SqFt,List Price,Sold Price,Sale Date,SP%LP,DOM
549,30607813,695 GLEN FORREST Boulevard,Waterloo,4,2/0,1968,,"1,076",$378.25,"$429,900","$407,000",11/09/2017,94.67,25
550,30611012,85 DONNENWERTH Drive,Kitchener,3,2/1,,,"1,308",$311.16,"$419,900","$407,000",11/13/2017,96.93,12
551,30617767,332 DANSBURY Drive,Waterloo,3,2/1,1988,,"1,296",$314.04,"$375,000","$407,000",12/13/2017,108.53,3
552,30592434,84 Scenic Wood Crescent,Kitchener,3,1/1,1986,,"1,500",$272.00,"$439,000","$408,000",10/07/2017,92.94,55
553,30603302,382 WAKE ROBIN Crescent,Kitchener,3,1/1,2002,,"1,100",$370.91,"$419,000","$408,000",10/26/2017,97.37,29
554,30616239,271 The Country Way,Kitchener,3,1/0,1984,,"1,219",$335.52,"$419,000","$409,000",12/29/2017,97.61,31
555,30605225,132 MAITLAND Street,Kitchener,3,2/1,2014,,"1,340",$305.97,"$375,000","$410,000",10/05/2017,109.33,3
556,30607149,564 Goldenrod Lane,Kitchener,3,2/1,,,"1,534",$267.28,"$419,000","$410,000",11/10/2017,97.85,32
557,30609660,32 Prince Albert Boulevard,Kitchener,3,2/1,2016,,"1,420",$288.73,"$419,900","$410,000",11/29/2017,97.64,35
558,30611442,669 Star Flower Avenue,Waterloo,3,1/1,2001,,"1,315",$311.79,"$419,900","$410,000",12/08/2017,97.64,38
559,30613141,605 ROLLING HILLS Drive,Waterloo,3,2/0,,,"1,324",$309.67,"$424,900","$410,000",11/30/2017,96.49,17
560,30614051,14 ROSLIN Avenue,Waterloo,2,1/1,1944,,978,$419.22,"$449,900","$410,000",12/08/2017,91.13,22
561,30614930,967 Creekside Drive,Waterloo,3,1/1,2005,,"1,595",$257.05,"$410,000","$410,000",12/01/2017,100.00,9
562,30617599,1118 FAIRWAY Road #C,Kitchener,2,2/0,2015,,"1,370",$299.64,"$414,900","$410,500",12/16/2017,98.94,10
563,30603292,157 WINDFLOWER Drive,Kitchener,3,1/1,2001,,"1,177",$349.19,"$423,000","$411,000",10/31/2017,97.16,35
564,30602516,419 LAKEVIEW Drive,Waterloo,3,2/0,1976,,"1,174",$350.94,"$419,000","$412,000",10/20/2017,98.33,28
565,30609167,18 GLEN PARK Crescent,Kitchener,3,1/1,1972,,"1,448",$284.53,"$415,000","$412,000",11/15/2017,99.28,60
566,30611843,131 CLARK Avenue,Kitchener,3,2/0,,,"1,124",$366.55,"$415,000","$412,000",11/17/2017,99.28,11
567,30612905,441 Stirling Avenue,Kitchener,4,2/0,,,991,$415.74,"$389,900","$412,000",11/16/2017,105.67,7
568,30607173,89 Sorrento Street,Kitchener,3,3/1,2010,,"1,408",$292.97,"$399,900","$412,500",10/15/2017,103.15,5
569,30606210,502 BANFFSHIRE Crescent,Kitchener,3,2/1,,,"1,550",$267.74,"$425,000","$415,000",10/23/2017,97.65,19
570,30606737,41 Ridgewood Avenue,Kitchener,2,2/0,,,"1,049",$395.61,"$415,000","$415,000",11/03/2017,100.00,16
571,30607744,213 Britton Place,Kitchener,4,1/1,2006,,"1,350",$307.41,"$400,000","$415,000",10/25/2017,103.75,3
572,30610361,22 DUNCAIRN Avenue,Kitchener,3,2/0,1962,,"1,050",$395.24,"$399,900","$415,000",11/08/2017,103.78,9
573,30610603,156 WEDGEWOOD Drive,Kitchener,3,1/1,1959,,"1,396",$297.28,"$424,900","$415,000",11/16/2017,97.67,18
574,30612550,557 Drummerhill Crescent,Waterloo,3,2/1,1985,,"1,305",$318.01,"$429,900","$415,000",11/27/2017,96.53,18
575,30613520,25 Bankside Drive #14,Kitchener,2,2/0,1998,,"1,280",$324.22,"$425,000","$415,000",12/27/2017,97.65,42
576,30601927,274 Sophia Crescent,Kitchener,4,1/1,2006,,"1,390",$298.71,"$399,900","$415,200",10/22/2017,103.83,26
577,30606705,14 JASPER Court,Kitchener,3,1/1,1968,,"1,175",$353.62,"$399,900","$415,500",10/12/2017,103.90,1
578,XH4008420,132 Woodhaven Road,Kitchener,3,2/0,,,"1,037",$401.64,"$419,900","$416,500",12/11/2017,99.19,9
579,30607780,183 HARVARD Road,Waterloo,4,2/0,1968,,"1,148",$363.24,"$425,000","$417,000",11/02/2017,98.12,10
580,30611797,56 John Street,Waterloo,3,2/0,1931,,"1,146",$363.87,"$379,900","$417,000",11/18/2017,109.77,14
581,30613793,150 ALVIN Street,Waterloo,5,2/0,,,900,$463.33,"$429,000","$417,000",12/28/2017,97.20,50
582,30614367,48 BELLEVIEW Avenue,Kitchener,3,2/0,,,"1,114",$374.78,"$425,000","$417,500",12/05/2017,98.24,19
583,30618195,48 Hackberry Street,Kitchener,3,1/2,1997,,"1,262",$331.14,"$400,000","$417,900",12/19/2017,104.48,4
584,30601836,50 BRYAN Court #3,Kitchener,2,2/1,2007,,"1,720",$243.02,"$429,900","$418,000",10/21/2017,97.23,33
585,30605397,16 Kenneth Avenue,Kitchener,4,1/1,1962,,"1,400",$298.57,"$419,900","$418,000",10/26/2017,99.55,23
586,30615827,225 BENJAMIN Road #33,Waterloo,3,2/1,1989,,"1,415",$295.41,"$425,000","$418,000",12/28/2017,98.35,30
587,30603114,734 Zermatt Drive,Waterloo,3,2/1,2003,,"1,120",$374.11,"$425,000","$419,000",10/25/2017,98.59,29
588,30608537,270 MORRISON Road #4A,Kitchener,3,2/1,1988,,"1,260",$332.54,"$419,900","$419,000",11/20/2017,99.79,26
589,30615116,28 Hett Avenue,Kitchener,3,1/0,,,"1,052",$399.14,"$419,000","$419,900",12/01/2017,100.21,8
590,30599173,232 KENNETH Avenue,Kitchener,3,2/0,1964,,"1,070",$392.52,"$448,500","$420,000",12/07/2017,93.65,90
591,30600643,119 Westmeadow Drive,Kitchener,3,1/1,2005,,"1,338",$313.90,"$435,000","$420,000",10/09/2017,96.55,20
