,MLS #,Address,City,# Bed,# Bth,Yr Blt,Acres,SqFt,$/SqFt,List Price,Sold Price,Sale Date,SP%LP,DOM
754,30544573,39 WINDING MEADOW Court,Kitchener,3,2/1,2005,,"1,790",$251.40,"$397,900","$450,000",10/21/2016,113.09,6
755,30546288,207 WASHINGTON Avenue,Waterloo,3,2/0,1955,,"1,141",$394.39,"$450,000","$450,000",11/03/2016,100.00,4
756,30547245,31 FARRIER Place,Kitchener,4,2/0,1976,,"1,532",$293.73,"$449,900","$450,000",11/21/2016,100.02,16
757,30548836,123 STANLEY Avenue,Kitchener,4,2/1,1996,,"1,433",$314.03,"$389,900","$450,000",11/23/2016,115.41,5
758,30549032,545 CHESAPEAKE Crescent,Waterloo,3,2/1,2001,,"1,420",$316.90,"$429,900","$450,000",11/24/2016,104.68,4
759,30545034,434 Speckled Alder Street,Waterloo,3,2/1,2005,,"1,355",$332.23,"$388,500","$450,168",11/06/2016,115.87,7
760,30547288,225 OTTAWA Street,Kitchener,4,2/1,1951,,"1,982",$227.60,"$399,900","$451,100",11/14/2016,112.80,7
761,30547407,63 GREGG Court,Kitchener,3,3/1,1995,,"1,726",$262.34,"$399,000","$452,800",11/09/2016,113.48,2
762,30546647,243 GREY SILO Road #23,Waterloo,3,2/1,,,"2,085",$218.18,"$454,900","$454,900",12/20/2016,100.00,48
763,30529978,106 PEPPLER Street,Waterloo,8,4/0,1951,,"1,522",$298.95,"$499,000","$455,000",11/21/2016,91.18,133
764,30536717,35 BENT WILLOW Drive,Kitchener,5,3/1,1986,,"2,081",$218.64,"$488,000","$455,000",10/25/2016,93.24,43
765,30545892,57 LARKSPUR Crescent,Kitchener,3,1/1,,,"1,263",$360.25,"$440,000","$455,000",11/17/2016,103.41,23
766,30546538,98 GAY Crescent,Kitchener,4,2/0,,,"2,523",$180.34,"$484,900","$455,000",12/13/2016,93.83,44
767,30549267,901 MARL MEADOW Court,Kitchener,4,2/1,2002,,"1,569",$289.99,"$449,900","$455,000",12/05/2016,101.13,14
