,MLS #,Address,City,# Bed,# Bth,Yr Blt,Acres,SqFt,$/SqFt,List Price,Sold Price,Sale Date,SP%LP,DOM
359,CA1594792,1654 Fischer Hallman Road #A,Kitchener,2,1/0,2013,,854,$251.76,"$217,500","$215,000",11/26/2015,98.85,70
360,KW1527632,1989 Ottawa Street #24F,Kitchener,2,0/0,,,865,$249.20,"$214,900","$215,555",09/30/2015,100.30,112
361,30501465,131 TRAYNOR Avenue #9,Kitchener,3,1/1,,,"1,310",$164.89,"$219,900","$216,000",11/02/2015,98.23,18
362,KW1528459,208 Mausser Avenue,Kitchener,3,0/0,,,,,"$219,875","$216,000",07/13/2015,98.24,14
363,KW1534492,180 Highland Crescent #15,Kitchener,3,0/0,1990,,"1,300",$166.92,"$220,000","$217,000",10/01/2015,98.64,48
364,CA1594267,229 Heritage Drive,Kitchener,4,2/0,1984,,"1,500",$145.30,"$219,900","$217,951",10/02/2015,99.11,41
365,CA1594528,237 Rachel Crescent #C,Kitchener,2,2/0,2014,,963,$226.38,"$219,900","$218,000",09/22/2015,99.14,21
366,KW1525234,55 Blue Springs Drive #505,Waterloo,2,0/0,1990,,"1,283",$169.91,"$229,900","$218,000",07/07/2015,94.82,42
367,KW1534502,91 Adelaide Street,Kitchener,3,0/0,1951,,"1,072",$203.36,"$229,900","$218,000",08/28/2015,94.82,13
368,KW1537095,237 Rachel Crescent #C,Kitchener,2,0/0,2014,,963,$226.38,"$219,900","$218,000",09/25/2015,99.14,28
369,30500803,99 CLUTHE Crescent,Waterloo,3,1/0,,,815,$268.71,"$235,000","$219,000",10/30/2015,93.19,30
370,KW1534797,45 Falesy Avenue,Kitchener,2,0/0,1960,,,,"$229,900","$219,000",09/10/2015,95.26,19
371,KW1537757,876 Atlantic Boulevard #B,Waterloo,2,1/0,2005,,990,$222.12,"$219,900","$219,900",10/13/2015,100.00,25
372,30500377,10 HOLBORN Court #19,Kitchener,3,1/1,1989,,"1,295",$169.88,"$219,900","$220,000",10/07/2015,100.05,13
373,30502157,82 YAGER Avenue,Kitchener,3,2/0,,,"1,056",$208.33,"$220,000","$220,000",11/10/2015,100.00,18
374,CA1592944,69 Falesy Avenue,Kitchener,3,2/0,1960,,"1,158",$189.98,"$224,900","$220,000",07/16/2015,97.82,43
375,CA1594424,6 Harvest Court,Kitchener,4,2/0,,,"1,114",$197.49,"$199,900","$220,000",09/10/2015,110.06,19
376,KW1525226,132 Brighton Street #8,Waterloo,3,0/0,1990,,"1,500",$146.67,"$220,000","$220,000",07/10/2015,100.00,45
377,KW1527342,465 Woolwich Street #34,Waterloo,2,0/0,,,,,"$224,900","$220,000",06/22/2015,97.82,17
378,KW1531007,44 Maurice Street,Kitchener,2,2/0,,,,,"$229,900","$220,000",08/21/2015,95.69,51
379,KW1531580,205 Highland Crescent #28,Kitchener,2,0/0,1988,,,,"$225,000","$220,000",08/10/2015,97.78,27
380,KW1537465,8 Blucher Street,Kitchener,3,0/0,,,,,"$209,900","$220,600",09/18/2015,105.10,4
381,KW1528360,139 Brighton Street #8B,Waterloo,2,0/0,2004,,"1,053",$210.35,"$224,900","$221,500",08/19/2015,98.49,51
382,30501091,117 HOFFMAN Street,Kitchener,2,1/0,1959,,960,$231.25,"$227,000","$222,000",11/19/2015,97.80,45
383,CA1592772,335 Prospect Avenue,Kitchener,3,1/0,1961,,"1,050",$211.43,"$225,000","$222,000",06/25/2015,98.67,30
384,KW1532181,417 Bairstow Crescent #3,Waterloo,3,0/0,,,,,"$224,900","$222,500",08/18/2015,98.93,19
385,CA1594375,72 Glen Road,Kitchener,2,1/0,,,705,$316.31,"$224,900","$223,000",09/04/2015,99.16,4
386,KW1524048,1085 Queen's Boulevard #6,Kitchener,3,0/0,1992,,,,"$228,100","$223,000",07/15/2015,97.76,75
387,KW1525198,161 Lancaster Street,Kitchener,3,0/0,,,,,"$224,900","$223,500",08/06/2015,99.38,73
388,30501691,375 Kingscourt Drive #13,Waterloo,2,1/1,,,"1,150",$194.78,"$235,000","$224,000",11/16/2015,95.32,29
