,MLS #,Address,City,# Bed,# Bth,Yr Blt,Acres,SqFt,$/SqFt,List Price,Sold Price,Sale Date,SP%LP,DOM
350,30504639,289 GUELPH Street,Kitchener,2,1/1,,,"1,000",$230.00,"$235,000","$230,000",03/15/2016,97.87,92
351,30505214,165 Duke Street #202,Kitchener,1,1/0,,,943,$243.90,"$239,900","$230,000",01/28/2016,95.87,32
352,30509800,26 GRENVILLE Avenue,Kitchener,3,1/0,1959,,960,$239.58,"$239,900","$230,000",04/22/2016,95.87,67
353,30515957,75 Obermeyer Drive,Kitchener,3,1/1,1970,,"1,000",$230.00,"$229,000","$230,000",04/26/2016,100.44,12
354,30512565,150 QUEEN Street #704,Kitchener,2,2/0,1998,,"1,385",$166.43,"$234,900","$230,500",04/15/2016,98.13,33
355,30516875,73 Obermeyer Drive,Kitchener,3,1/1,1971,,"1,000",$231.00,"$239,900","$231,000",04/29/2016,96.29,11
356,30504842,400 WILSON Avenue #60,Kitchener,3,1/2,,,"1,300",$178.46,"$234,900","$232,000",01/08/2016,98.77,25
357,30508383,53 TIMBERLANE Crescent,Kitchener,3,1/0,1980,,"1,060",$218.87,"$218,500","$232,000",02/24/2016,106.18,13
358,30515209,243 Rachel Crescent #D,Kitchener,2,1/1,2014,,963,$240.91,"$224,900","$232,000",04/26/2016,103.16,20
359,30504128,349 WILSON Avenue,Kitchener,3,1/0,,,935,$248.66,"$239,900","$232,500",01/18/2016,96.92,44
360,30505486,86C MCDOUGALL Road,Waterloo,2,1/1,1973,,"1,105",$210.41,"$239,900","$232,500",02/16/2016,96.92,43
361,30513106,97 CHURCHILL Street,Waterloo,5,2/0,1977,,"1,193",$194.89,"$247,900","$232,500",05/19/2016,93.79,62
362,30515158,210 Highland Crescent #35,Kitchener,3,1/1,1986,,"1,215",$191.36,"$239,900","$232,500",05/25/2016,96.92,44
363,30519642,87 YAGER Avenue,Kitchener,3,1/0,,,"1,048",$221.85,"$234,990","$232,500",05/26/2016,98.94,16
364,30508991,330 PHILLIP Street #1005,Waterloo,1,1/0,,,570,$408.77,"$239,900","$233,000",03/31/2016,97.12,71
365,30512840,121 University Avenue #63,Waterloo,3,2/1,,,"1,502",$155.33,"$236,900","$233,300",05/18/2016,98.48,64
366,30505073,410 KING Street #102,Kitchener,1,1/0,2005,,610,$382.79,"$208,500","$233,500",01/24/2016,111.99,34
367,30511170,30 Green Valley Drive #99,Kitchener,3,2/1,,,"1,800",$129.72,"$239,900","$233,500",04/03/2016,97.33,35
368,30513432,150 queen Street #1403,Kitchener,2,2/0,1989,,"1,344",$173.74,"$239,900","$233,500",04/15/2016,97.33,28
369,30501533,60 Woolwich Street,Kitchener,3,1/0,1935,,"1,044",$223.85,"$234,900","$233,700",01/15/2016,99.49,13
370,30512349,210 Highland Crescent #34,Kitchener,3,2/2,,,"1,350",$173.20,"$244,900","$233,825",04/14/2016,95.48,34
371,KW1511299,12 Bridgeport Road #8,Waterloo,4,2/0,,,,,"$244,900","$233,900",04/17/2016,95.51,465
372,30510258,90 ARCHER Place,Kitchener,2,1/1,,,"1,050",$222.86,"$234,900","$234,000",03/04/2016,99.62,13
373,30512761,556 STRASBURG Road,Kitchener,3,1/1,1974,,"1,200",$195.00,"$219,900","$234,000",04/06/2016,106.41,6
374,30503550,465 Woolwich Street #30,Waterloo,3,1/1,,,"1,100",$213.18,"$237,500","$234,500",02/10/2016,98.74,79
375,30512858,212 LANCASTER Street,Kitchener,2,2/0,1943,,728,$322.46,"$229,900","$234,750",04/10/2016,102.11,25
376,30506092,50 Howe Drive #4A,Kitchener,3,1/1,2008,,"1,510",$155.56,"$234,900","$234,900",01/26/2016,100.00,15
377,30504206,50 Howe Drive #1A,Kitchener,3,1/1,2007,,"1,510",$155.63,"$239,900","$235,000",01/27/2016,97.96,51
378,30504605,246 Westmeadow Drive #C,Kitchener,3,1/1,,,"1,461",$160.85,"$239,900","$235,000",01/26/2016,97.96,48
379,30506899,465 Woolwich Street #25,Waterloo,1,1/0,1993,,"1,011",$232.44,"$239,900","$235,000",02/19/2016,97.96,35
380,30507197,330 PHILLIP Street #2307,Waterloo,1,1/0,,,50,"$4,700.00","$239,900","$235,000",03/31/2016,97.96,72
381,30507414,401 Keats Way #1,Waterloo,4,2/1,,,"1,200",$195.83,"$229,900","$235,000",04/13/2016,102.22,79
382,30509661,74 YAGER Avenue,Kitchener,3,1/0,1961,,"1,102",$213.25,"$235,000","$235,000",02/17/2016,100.00,1
383,30509862,50 HOWE Drive #13B,Kitchener,3,1/1,,,"1,500",$156.67,"$239,900","$235,000",03/02/2016,97.96,13
384,30510471,1460 Highland Road #1D,Kitchener,2,1/1,2011,,"1,173",$200.34,"$240,000","$235,000",04/11/2016,97.92,46
385,30517894,255 Camelot Court #3,Waterloo,3,1/0,1986,,"1,077",$218.20,"$239,900","$235,000",05/07/2016,97.96,8
386,30506286,191 HIGHLAND Crescent,Kitchener,3,1/1,1997,,"1,226",$192.33,"$237,500","$235,800",01/31/2016,99.28,18
387,30506194,121 University Avenue #14,Waterloo,4,2/1,,,"1,550",$152.26,"$239,900","$236,000",04/26/2016,98.37,97
388,30513025,50 HOWE Drive #18B,Kitchener,3,1/1,2008,,"1,500",$157.33,"$239,900","$236,000",04/21/2016,98.37,35
389,30517779,50 Howe Drive #4B,Kitchener,3,1/1,2008,,"1,500",$157.33,"$234,900","$236,000",05/20/2016,100.47,13
390,30506698,121 University Avenue #58,Waterloo,5,2/1,,,"1,400",$169.29,"$239,900","$237,000",02/15/2016,98.79,29
391,30508818,32 PERTH Road,Kitchener,3,1/0,,,600,$395.00,"$244,900","$237,000",02/21/2016,96.77,14
392,30513907,131 GLEN Road,Kitchener,3,1/0,1947,,"1,084",$218.63,"$244,900","$237,000",04/29/2016,96.77,32
393,30502279,32 Edmund Road,Kitchener,3,1/0,1951,,"1,013",$234.45,"$254,750","$237,500",01/07/2016,93.23,72
394,30503950,148 Breckenridge Drive,Kitchener,4,2/0,,,"1,200",$197.92,"$249,900","$237,500",02/16/2016,95.04,78
395,30509292,180 HIGHLAND Crescent #7,Kitchener,4,3/1,1987,,"1,300",$182.69,"$239,900","$237,500",02/29/2016,99.00,16
396,30514081,1460 Highland Road #11B,Kitchener,2,2/0,2011,,"1,240",$191.94,"$239,900","$238,000",04/18/2016,99.21,23
397,30504928,120 Mansion Street #201,Kitchener,1,1/0,,,607,$392.92,"$243,900","$238,500",01/27/2016,97.79,42
398,30505431,35 Westheights Drive #19,Kitchener,3,1/1,1986,,"1,434",$166.32,"$240,000","$238,500",01/20/2016,99.38,16
399,30516248,490 KINGSCOURT Drive #A,Waterloo,3,2/0,1985,,"1,580",$150.95,"$219,900","$238,500",04/23/2016,108.46,7
400,KW1537196,121 University Avenue #72,Waterloo,5,4/0,1974,,"1,400",$170.36,"$249,900","$238,500",02/04/2016,95.44,152
