,MLS #,Address,City,# Bed,# Bth,Yr Blt,Acres,SqFt,$/SqFt,List Price,Sold Price,Sale Date,SP%LP,DOM
292,30575491,45 Cedarhill Crescent #15B,Kitchener,2,1/0,2007,,980,$280.61,"$229,000","$275,000",05/26/2017,120.09,9
293,30576639,285 SANDOWNE Drive #21,Waterloo,3,1/1,1975,,"1,282",$214.51,"$259,900","$275,000",06/06/2017,105.81,13
294,30578668,404 King Street #519,Kitchener,1,1/0,2007,,650,$423.08,"$275,000","$275,000",06/13/2017,100.00,6
295,30580265,134 BRECKENRIDGE Drive,Kitchener,3,1/0,1971,,"1,150",$239.13,"$279,900","$275,000",06/25/2017,98.25,18
296,30583283,330 PHILLIP Street #1106,Waterloo,1,1/0,2016,,570,$482.46,"$250,000","$275,000",06/26/2017,110.00,5
297,30588201,26 JEAN Avenue,Kitchener,3,1/0,1962,0.00,"1,076",$255.58,"$234,000","$275,000",07/26/2017,117.52,9
298,30588623,223 PIONEER Drive #K75,Kitchener,3,2/0,1977,,"1,137",$241.86,"$275,000","$275,000",08/23/2017,100.00,35
299,30593397,210 Highland Crescent #8,Kitchener,3,1/2,1987,,"1,325",$207.55,"$272,000","$275,000",08/30/2017,101.10,14
300,30597583,446 VICTORIA Street,Kitchener,3,1/0,1952,,"1,069",$257.25,"$294,900","$275,000",09/07/2017,93.25,6
301,30598365,205 Highland Crescent #30,Kitchener,2,2/0,1990,,"1,315",$209.13,"$269,900","$275,000",09/21/2017,101.89,16
302,30573952,129 Ahrens Street,Kitchener,3,1/0,1918,,"1,149",$241.08,"$289,900","$277,000",05/17/2017,95.55,7
303,30575612,154 WEBER Street,Kitchener,4,1/0,,,"1,850",$150.27,"$275,555","$278,000",06/01/2017,100.89,14
304,30591526,400 Wilson Avenue #23,Kitchener,3,1/1,2002,,"1,298",$214.56,"$269,500","$278,500",08/14/2017,103.34,13
305,30588000,950 HIGHLAND Road #17,Kitchener,3,1/0,2010,,"1,200",$233.25,"$279,900","$279,900",08/18/2017,100.00,33
306,30571407,56 WEICHEL Street,Kitchener,3,1/1,1963,,861,$325.20,"$289,900","$280,000",05/18/2017,96.59,10
307,30578891,91 Falesy Avenue,Kitchener,3,1/1,,,"1,024",$273.44,"$265,000","$280,000",07/05/2017,105.66,34
308,30580781,10 Holborn Court #10,Kitchener,3,1/1,1989,,"1,295",$216.22,"$275,000","$280,000",07/10/2017,101.82,6
309,30586627,187 Carwood Avenue,Kitchener,3,1/0,,,"1,047",$267.43,"$325,000","$280,000",07/19/2017,86.15,7
310,30589159,40 Obermeyer Drive,Kitchener,3,1/0,,,"1,032",$271.32,"$285,000","$280,000",08/26/2017,98.25,39
311,30591908,42 BALFOUR Crescent,Kitchener,5,1/1,1969,,"1,924",$146.05,"$299,000","$281,000",08/22/2017,93.98,14
312,30598149,20 Paulander Drive #51,Kitchener,3,1/1,1989,,"1,250",$224.80,"$279,900","$281,000",09/15/2017,100.39,10
313,30581114,186 Wentworth Avenue,Kitchener,3,1/0,1921,,850,$331.76,"$289,000","$282,000",07/27/2017,97.58,44
314,30592542,10 HOLBORN Court #38,Kitchener,3,1/1,1989,,"1,295",$217.76,"$289,000","$282,000",08/29/2017,97.58,24
315,30603064,161 4TH Avenue,Kitchener,3,0/1,1965,,"1,000",$282.00,"$275,000","$282,000",09/25/2017,102.55,
